sample_pt_desc,latitude,longitude,sample_id,year,quarter,cod,conductivity,e_coli,pH,nitrate,phosphate,physical_compliance_percentage,chemical_compliance_percentage,bacteriological_compliance_percentage,biological_compliance_percentage,overall_compliance_percentage,river
Blesbokspruit @ Jameson Park,-26.479,28.426,B14,2016,Jan-Mar,,89.0,,7.9,1.92,0.94,60.0,90.91,0.0,0.0,37.73,Blesbokspruit
Blesbokspruit @ Jameson Park,-26.479,28.426,B14,2016,Apr-Jun,,67.0,,7.9,1.66,0.61,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Blesbokspruit @ Jameson Park,-26.479,28.426,B14,2016,Jul-Sep,,125.0,,8.1,0.47,0.34,20.0,100.0,0.0,0.0,30.0,Blesbokspruit
Blesbokspruit @ Jameson Park,-26.479,28.426,B14,2016,Oct-Dec,,129.0,,7.7,1.83,0.58,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Stream from Kaydale Station,-26.477,28.404,B12,2016,Jan-Mar,,50.0,,7.2,5.1,1.01,60.0,90.91,0.0,0.0,37.73,Blesbokspruit
Stream from Kaydale Station,-26.477,28.404,B12,2016,Apr-Jun,,57.0,,7.7,3.23,0.76,40.0,81.82,0.0,0.0,30.46,Blesbokspruit
Stream from Kaydale Station,-26.477,28.404,B12,2016,Jul-Sep,,51.0,,7.4,2.8,1.37,60.0,72.73,0.0,0.0,33.18,Blesbokspruit
Stream from Kaydale Station,-26.477,28.404,B12,2016,Oct-Dec,,51.0,,7.3,2.13,1.02,60.0,81.82,0.0,0.0,35.46,Blesbokspruit
Suikerbosrant River below Balfour,-26.63,28.297,S1,2016,Jan-Mar,,46.0,628.0,7.6,0.46,0.26,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Suikerbosrant River below Balfour,-26.63,28.297,S1,2016,Apr-Jun,,30.0,190.0,7.7,0.54,0.13,60.0,90.91,100.0,0.0,62.73,Blesbokspruit
Suikerbosrant River below Balfour,-26.63,28.297,S1,2016,Jul-Sep,,38.0,118.0,7.7,0.1,0.1,60.0,100.0,100.0,0.0,65.0,Blesbokspruit
Suikerbosrant River below Balfour,-26.63,28.297,S1,2016,Oct-Dec,,51.0,2038.0,7.3,0.41,0.17,60.0,90.91,0.0,0.0,37.73,Blesbokspruit
Outflow from New Kleinfontein Dam,-26.183,28.334,B1,2017,Jan-Mar,,27.0,,7.7,0.1,0.13,60.0,100.0,0.0,0.0,40.0,Blesbokspruit
Outflow from New Kleinfontein Dam,-26.183,28.334,B1,2017,Apr-Jun,,29.0,,7.9,0.16,0.2,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Outflow from New Kleinfontein Dam,-26.183,28.334,B1,2017,Jul-Sep,,41.0,,7.6,1.16,0.24,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Outflow from New Kleinfontein Dam,-26.183,28.334,B1,2017,Oct-Dec,,38.0,,7.5,0.45,0.2,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Outflow from Van Ryn Dam,-26.166,28.371,B2,2017,Jan-Mar,,43.0,,7.6,0.21,1.09,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Outflow from Van Ryn Dam,-26.166,28.371,B2,2017,Apr-Jun,,47.0,,7.9,0.41,1.28,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Outflow from Van Ryn Dam,-26.166,28.371,B2,2017,Jul-Sep,,60.0,,7.5,0.98,0.8,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Outflow from Van Ryn Dam,-26.166,28.371,B2,2017,Oct-Dec,,54.0,,7.7,0.44,2.6,40.0,81.82,0.0,0.0,30.46,Blesbokspruit
Stream from Brakpan Lake,-26.209,28.385,B3,2017,Jan-Mar,,48.0,,7.3,0.86,0.13,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Stream from Brakpan Lake,-26.209,28.385,B3,2017,Apr-Jun,,58.0,,7.1,0.61,0.2,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Stream from Brakpan Lake,-26.209,28.385,B3,2017,Jul-Sep,,66.0,,7.5,3.8,0.2,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Stream from Brakpan Lake,-26.209,28.385,B3,2017,Oct-Dec,,59.0,,7.3,1.09,0.2,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Causeway @ Alexander Dam,-26.211,28.415,B4,2017,Jan-Mar,,44.0,,7.3,0.3,0.13,60.0,100.0,0.0,0.0,40.0,Blesbokspruit
Causeway @ Alexander Dam,-26.211,28.415,B4,2017,Apr-Jun,,48.0,,7.8,0.09,0.21,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Causeway @ Alexander Dam,-26.211,28.415,B4,2017,Jul-Sep,,61.0,,8.0,0.25,0.2,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Causeway @ Alexander Dam,-26.211,28.415,B4,2017,Oct-Dec,,55.0,,7.8,0.44,0.31,60.0,100.0,0.0,0.0,40.0,Blesbokspruit
Outflow from Cowles Dam ,-26.209,28.467,B9,2017,Jan-Mar,,64.0,6548.0,7.5,1.52,0.52,60.0,100.0,0.0,0.0,40.0,Blesbokspruit
Outflow from Cowles Dam ,-26.209,28.467,B9,2017,Apr-Jun,,97.0,25.0,7.5,3.3,0.25,40.0,100.0,100.0,0.0,60.0,Blesbokspruit
Outflow from Cowles Dam ,-26.209,28.467,B9,2017,Jul-Sep,,118.0,205.0,7.5,2.59,0.7,40.0,90.91,100.0,0.0,57.73,Blesbokspruit
Outflow from Cowles Dam ,-26.209,28.467,B9,2017,Oct-Dec,,93.0,377.0,7.5,1.68,0.47,40.0,100.0,100.0,0.0,60.0,Blesbokspruit
Stream from Daveyton below Welgedacht WWTW,-26.199,28.48,B13,2017,Jan-Mar,,57.0,699.0,7.4,1.0,0.61,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Stream from Daveyton below Welgedacht WWTW,-26.199,28.48,B13,2017,Apr-Jun,,68.0,29435.0,7.3,1.51,1.01,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Stream from Daveyton below Welgedacht WWTW,-26.199,28.48,B13,2017,Jul-Sep,,70.0,436.0,7.3,2.12,0.84,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Stream from Daveyton below Welgedacht WWTW,-26.199,28.48,B13,2017,Oct-Dec,,61.0,9128.0,7.3,1.04,1.82,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Blesbokspruit @ Welgedacht,-26.215,28.48,B5,2017,Jan-Mar,,52.0,,7.4,0.34,0.46,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Blesbokspruit @ Welgedacht,-26.215,28.48,B5,2017,Apr-Jun,,68.0,,7.4,0.67,1.03,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Blesbokspruit @ Welgedacht,-26.215,28.48,B5,2017,Jul-Sep,,77.0,,7.5,2.33,1.01,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Blesbokspruit @ Welgedacht,-26.215,28.48,B5,2017,Oct-Dec,,68.0,,7.5,0.7,1.06,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Blesbokspruit @ Grootvlei Mine Train Bridge,-26.256,28.498,B16,2017,Jan-Mar,,81.0,,7.5,0.54,0.51,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Blesbokspruit @ Grootvlei Mine Train Bridge,-26.256,28.498,B16,2017,Apr-Jun,,125.0,,7.4,0.91,0.48,20.0,100.0,0.0,0.0,30.0,Blesbokspruit
Blesbokspruit @ Grootvlei Mine Train Bridge,-26.256,28.498,B16,2017,Jul-Sep,,148.0,,7.6,1.3,0.58,20.0,100.0,0.0,0.0,30.0,Blesbokspruit
Blesbokspruit @ Grootvlei Mine Train Bridge,-26.256,28.498,B16,2017,Oct-Dec,,132.0,,7.5,0.59,0.85,20.0,90.91,0.0,0.0,27.73,Blesbokspruit
Klein Blesbokspruit @ Selection Park,-26.283,28.444,B6,2017,Jan-Mar,,55.0,,7.8,0.21,0.17,60.0,100.0,0.0,0.0,40.0,Blesbokspruit
Klein Blesbokspruit @ Selection Park,-26.283,28.444,B6,2017,Apr-Jun,,71.0,,7.6,1.55,0.2,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Klein Blesbokspruit @ Selection Park,-26.283,28.444,B6,2017,Jul-Sep,,50.0,,7.4,3.47,0.2,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Klein Blesbokspruit @ Selection Park,-26.283,28.444,B6,2017,Oct-Dec,,50.0,,7.5,1.87,0.21,40.0,81.82,0.0,0.0,30.46,Blesbokspruit
Blesbokspruit on N17 Toll Road @ Springs,-26.271,28.504,B15,2017,Jan-Mar,,88.0,,7.6,0.3,0.58,60.0,100.0,0.0,0.0,40.0,Blesbokspruit
Blesbokspruit on N17 Toll Road @ Springs,-26.271,28.504,B15,2017,Apr-Jun,,132.0,,7.5,0.84,0.43,20.0,100.0,0.0,0.0,30.0,Blesbokspruit
Blesbokspruit on N17 Toll Road @ Springs,-26.271,28.504,B15,2017,Jul-Sep,,158.0,,7.5,0.82,0.45,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Blesbokspruit on N17 Toll Road @ Springs,-26.271,28.504,B15,2017,Oct-Dec,,123.0,,7.6,0.58,0.89,20.0,90.91,0.0,0.0,27.73,Blesbokspruit
Blesbokspruit @ Marievale Bird Sanctuary,-26.359,28.508,B17,2017,Jan-Mar,,103.0,,7.7,0.1,0.67,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Blesbokspruit @ Marievale Bird Sanctuary,-26.359,28.508,B17,2017,Apr-Jun,,122.0,,7.8,0.07,0.52,20.0,100.0,0.0,0.0,30.0,Blesbokspruit
Blesbokspruit @ Marievale Bird Sanctuary,-26.359,28.508,B17,2017,Jul-Sep,,158.0,,7.6,0.21,0.36,20.0,100.0,0.0,0.0,30.0,Blesbokspruit
Blesbokspruit @ Marievale Bird Sanctuary,-26.359,28.508,B17,2017,Oct-Dec,,157.0,,7.7,0.44,0.57,20.0,90.91,0.0,0.0,27.73,Blesbokspruit
Blesbokspruit on R42 bridge @ Nigel,-26.391,28.497,B11,2017,Jan-Mar,,92.0,,7.8,0.1,0.72,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Blesbokspruit on R42 bridge @ Nigel,-26.391,28.497,B11,2017,Apr-Jun,,118.0,,7.9,0.57,0.51,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Blesbokspruit on R42 bridge @ Nigel,-26.391,28.497,B11,2017,Jul-Sep,,155.0,,7.8,0.23,0.35,20.0,100.0,0.0,0.0,30.0,Blesbokspruit
Blesbokspruit on R42 bridge @ Nigel,-26.391,28.497,B11,2017,Oct-Dec,,163.0,,7.9,2.56,0.43,20.0,90.91,0.0,0.0,27.73,Blesbokspruit
Stormwater drain from Nigel Dam,-26.416,28.466,B7,2017,Jan-Mar,,60.0,,7.5,0.16,0.13,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Stormwater drain from Nigel Dam,-26.416,28.466,B7,2017,Apr-Jun,,80.0,,7.3,0.1,0.2,60.0,81.82,0.0,0.0,35.46,Blesbokspruit
Stormwater drain from Nigel Dam,-26.416,28.466,B7,2017,Jul-Sep,,119.0,,6.8,0.28,0.2,40.0,81.82,0.0,0.0,30.46,Blesbokspruit
Stormwater drain from Nigel Dam,-26.416,28.466,B7,2017,Oct-Dec,,173.0,,6.7,0.44,0.2,40.0,81.82,0.0,0.0,30.46,Blesbokspruit
Blesbokspruit @ Nigel,-26.439,28.456,B8,2017,Jan-Mar,,92.0,1174.0,7.8,0.17,0.53,60.0,100.0,0.0,0.0,40.0,Blesbokspruit
Blesbokspruit @ Nigel,-26.439,28.456,B8,2017,Apr-Jun,,102.0,960.0,7.7,0.67,0.38,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Blesbokspruit @ Nigel,-26.439,28.456,B8,2017,Jul-Sep,,156.0,8657.0,7.9,1.38,0.36,20.0,100.0,0.0,0.0,30.0,Blesbokspruit
Blesbokspruit @ Nigel,-26.439,28.456,B8,2017,Oct-Dec,,148.0,3844.0,7.9,0.44,0.48,20.0,90.91,0.0,0.0,27.73,Blesbokspruit
Blesbokspruit @ Jameson Park,-26.479,28.426,B14,2017,Jan-Mar,,85.0,,7.8,0.38,0.57,60.0,100.0,0.0,0.0,40.0,Blesbokspruit
Blesbokspruit @ Jameson Park,-26.479,28.426,B14,2017,Apr-Jun,,110.0,,7.8,0.72,0.48,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Blesbokspruit @ Jameson Park,-26.479,28.426,B14,2017,Jul-Sep,,142.0,,7.6,0.91,0.39,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Blesbokspruit @ Jameson Park,-26.479,28.426,B14,2017,Oct-Dec,,110.0,,7.6,0.98,0.62,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Stream from Kaydale Station,-26.477,28.404,B12,2017,Jan-Mar,,39.0,,7.5,1.59,0.17,60.0,100.0,0.0,0.0,40.0,Blesbokspruit
Stream from Kaydale Station,-26.477,28.404,B12,2017,Apr-Jun,,47.0,,7.4,1.72,0.71,40.0,81.82,0.0,0.0,30.46,Blesbokspruit
Stream from Kaydale Station,-26.477,28.404,B12,2017,Jul-Sep,,56.0,,7.3,1.38,1.54,40.0,72.73,0.0,0.0,28.18,Blesbokspruit
Stream from Kaydale Station,-26.477,28.404,B12,2017,Oct-Dec,,85.0,,7.6,0.76,0.61,40.0,81.82,0.0,0.0,30.46,Blesbokspruit
Suikerbosrant River below Balfour,-26.63,28.297,S1,2017,Jan-Mar,,25.0,769.0,7.3,0.8,0.17,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Suikerbosrant River below Balfour,-26.63,28.297,S1,2017,Apr-Jun,,39.0,206.0,7.4,0.19,0.34,40.0,100.0,100.0,0.0,60.0,Blesbokspruit
Suikerbosrant River below Balfour,-26.63,28.297,S1,2017,Jul-Sep,,70.0,36.0,8.2,1.28,0.2,40.0,100.0,100.0,0.0,60.0,Blesbokspruit
Suikerbosrant River below Balfour,-26.63,28.297,S1,2017,Oct-Dec,,79.0,267.0,7.7,0.55,0.21,40.0,100.0,100.0,0.0,60.0,Blesbokspruit
Outflow from New Kleinfontein Dam,-26.183,28.334,B1,2018,Jan-Mar,,31.0,,7.9,0.69,0.17,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Outflow from New Kleinfontein Dam,-26.183,28.334,B1,2018,Apr-Jun,,28.0,,7.5,0.44,0.17,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Outflow from New Kleinfontein Dam,-26.183,28.334,B1,2018,Jul-Sep,,74.0,,7.8,0.57,0.13,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Outflow from New Kleinfontein Dam,-26.183,28.334,B1,2018,Oct-Dec,,51.0,,7.7,0.6,0.9,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Outflow from Van Ryn Dam,-26.166,28.371,B2,2018,Jan-Mar,,58.0,,7.5,0.37,2.53,60.0,81.82,0.0,0.0,35.46,Blesbokspruit
Outflow from Van Ryn Dam,-26.166,28.371,B2,2018,Apr-Jun,,52.0,,7.5,0.69,1.6,40.0,81.82,0.0,0.0,30.46,Blesbokspruit
Outflow from Van Ryn Dam,-26.166,28.371,B2,2018,Jul-Sep,,63.0,,7.8,0.81,2.27,40.0,81.82,0.0,0.0,30.46,Blesbokspruit
Outflow from Van Ryn Dam,-26.166,28.371,B2,2018,Oct-Dec,,57.0,,7.5,0.73,2.22,40.0,81.82,0.0,0.0,30.46,Blesbokspruit
Stream from Brakpan Lake,-26.209,28.385,B3,2018,Jan-Mar,,39.0,,6.7,0.33,0.3,60.0,100.0,0.0,0.0,40.0,Blesbokspruit
Stream from Brakpan Lake,-26.209,28.385,B3,2018,Apr-Jun,,45.0,,7.6,0.44,0.21,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Stream from Brakpan Lake,-26.209,28.385,B3,2018,Jul-Sep,,59.0,,7.3,3.42,0.33,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Stream from Brakpan Lake,-26.209,28.385,B3,2018,Oct-Dec,,74.0,,7.5,0.5,2.19,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Causeway @ Alexander Dam,-26.211,28.415,B4,2018,Jan-Mar,,44.0,,8.0,0.36,0.25,60.0,100.0,0.0,0.0,40.0,Blesbokspruit
Causeway @ Alexander Dam,-26.211,28.415,B4,2018,Apr-Jun,,44.0,,7.4,0.76,0.18,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Causeway @ Alexander Dam,-26.211,28.415,B4,2018,Jul-Sep,,56.0,,8.6,0.46,0.15,20.0,100.0,0.0,0.0,30.0,Blesbokspruit
Causeway @ Alexander Dam,-26.211,28.415,B4,2018,Oct-Dec,,64.0,,7.9,0.5,0.25,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Outflow from Cowles Dam ,-26.209,28.467,B9,2018,Jan-Mar,,74.0,161.0,7.5,0.6,0.18,40.0,100.0,100.0,0.0,60.0,Blesbokspruit
Outflow from Cowles Dam ,-26.209,28.467,B9,2018,Apr-Jun,,79.0,96.0,7.4,1.49,0.23,40.0,100.0,100.0,0.0,60.0,Blesbokspruit
Outflow from Cowles Dam ,-26.209,28.467,B9,2018,Jul-Sep,,125.0,1653.0,7.7,0.9,0.18,20.0,100.0,0.0,0.0,30.0,Blesbokspruit
Outflow from Cowles Dam ,-26.209,28.467,B9,2018,Oct-Dec,,111.0,1151.0,7.6,1.32,2.11,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Stream from Daveyton below Welgedacht WWTW,-26.199,28.48,B13,2018,Jan-Mar,,68.0,249.0,7.3,1.31,2.1,40.0,90.91,100.0,0.0,57.73,Blesbokspruit
Stream from Daveyton below Welgedacht WWTW,-26.199,28.48,B13,2018,Apr-Jun,,64.0,800.0,7.4,1.71,0.96,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Stream from Daveyton below Welgedacht WWTW,-26.199,28.48,B13,2018,Jul-Sep,,74.0,2134.0,7.4,2.07,0.81,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Stream from Daveyton below Welgedacht WWTW,-26.199,28.48,B13,2018,Oct-Dec,,97.0,539.0,7.5,3.4,0.54,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Blesbokspruit @ Welgedacht,-26.215,28.48,B5,2018,Jan-Mar,,66.0,,7.2,0.59,1.63,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Blesbokspruit @ Welgedacht,-26.215,28.48,B5,2018,Apr-Jun,,66.0,,7.5,1.8,0.62,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Blesbokspruit @ Welgedacht,-26.215,28.48,B5,2018,Jul-Sep,,79.0,,7.6,1.01,0.86,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Blesbokspruit @ Welgedacht,-26.215,28.48,B5,2018,Oct-Dec,,81.0,,7.6,1.04,3.25,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Blesbokspruit @ Grootvlei Mine Train Bridge,-26.256,28.498,B16,2018,Jan-Mar,,120.0,,7.4,0.87,0.73,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Blesbokspruit @ Grootvlei Mine Train Bridge,-26.256,28.498,B16,2018,Apr-Jun,,124.0,,7.5,1.01,0.56,20.0,90.91,0.0,0.0,27.73,Blesbokspruit
Blesbokspruit @ Grootvlei Mine Train Bridge,-26.256,28.498,B16,2018,Jul-Sep,,182.0,,7.6,1.77,0.42,20.0,90.91,0.0,0.0,27.73,Blesbokspruit
Blesbokspruit @ Grootvlei Mine Train Bridge,-26.256,28.498,B16,2018,Oct-Dec,,88.0,,8.0,0.6,0.94,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Klein Blesbokspruit @ Selection Park,-26.283,28.444,B6,2018,Jan-Mar,,73.0,,7.6,0.9,0.47,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Klein Blesbokspruit @ Selection Park,-26.283,28.444,B6,2018,Apr-Jun,,51.0,,7.8,1.07,0.19,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Klein Blesbokspruit @ Selection Park,-26.283,28.444,B6,2018,Jul-Sep,,46.0,,7.9,0.98,0.13,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Klein Blesbokspruit @ Selection Park,-26.283,28.444,B6,2018,Oct-Dec,,45.0,,7.5,0.97,0.25,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Blesbokspruit on N17 Toll Road @ Springs,-26.271,28.504,B15,2018,Jan-Mar,,111.0,,7.5,0.63,1.04,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Blesbokspruit on N17 Toll Road @ Springs,-26.271,28.504,B15,2018,Apr-Jun,,122.0,,7.5,0.75,0.53,20.0,90.91,0.0,0.0,27.73,Blesbokspruit
Blesbokspruit on N17 Toll Road @ Springs,-26.271,28.504,B15,2018,Jul-Sep,,167.0,,7.6,0.91,0.47,20.0,81.82,0.0,0.0,25.46,Blesbokspruit
Blesbokspruit on N17 Toll Road @ Springs,-26.271,28.504,B15,2018,Oct-Dec,,98.0,,7.8,0.5,0.91,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Blesbokspruit @ Marievale Bird Sanctuary,-26.359,28.508,B17,2018,Jan-Mar,,113.0,,7.5,0.33,0.58,40.0,81.82,0.0,0.0,30.46,Blesbokspruit
Blesbokspruit @ Marievale Bird Sanctuary,-26.359,28.508,B17,2018,Apr-Jun,,102.0,,7.6,0.44,0.62,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Blesbokspruit @ Marievale Bird Sanctuary,-26.359,28.508,B17,2018,Jul-Sep,,165.0,,7.7,0.46,0.42,20.0,81.82,0.0,0.0,25.46,Blesbokspruit
Blesbokspruit @ Marievale Bird Sanctuary,-26.359,28.508,B17,2018,Oct-Dec,,178.0,,7.6,0.5,0.52,20.0,90.91,0.0,0.0,27.73,Blesbokspruit
Blesbokspruit on R42 bridge @ Nigel,-26.391,28.497,B11,2018,Jan-Mar,,122.0,,7.8,0.33,0.58,20.0,100.0,0.0,0.0,30.0,Blesbokspruit
Blesbokspruit on R42 bridge @ Nigel,-26.391,28.497,B11,2018,Apr-Jun,,67.0,,7.6,0.44,0.6,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Blesbokspruit on R42 bridge @ Nigel,-26.391,28.497,B11,2018,Jul-Sep,,126.0,,7.8,0.46,0.42,20.0,81.82,0.0,0.0,25.46,Blesbokspruit
Blesbokspruit on R42 bridge @ Nigel,-26.391,28.497,B11,2018,Oct-Dec,,173.0,,7.9,0.5,0.52,20.0,90.91,0.0,0.0,27.73,Blesbokspruit
Stormwater drain from Nigel Dam,-26.416,28.466,B7,2018,Jan-Mar,,89.0,,7.4,0.37,0.17,40.0,81.82,0.0,0.0,30.46,Blesbokspruit
Stormwater drain from Nigel Dam,-26.416,28.466,B7,2018,Apr-Jun,,64.0,,7.5,0.44,0.17,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Stormwater drain from Nigel Dam,-26.416,28.466,B7,2018,Jul-Sep,,84.0,,7.4,0.46,0.13,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Stormwater drain from Nigel Dam,-26.416,28.466,B7,2018,Oct-Dec,,135.0,,6.8,0.55,0.25,20.0,81.82,0.0,0.0,25.46,Blesbokspruit
Blesbokspruit @ Nigel,-26.439,28.456,B8,2018,Jan-Mar,,99.0,2544.0,7.8,0.41,0.63,60.0,90.91,0.0,0.0,37.73,Blesbokspruit
Blesbokspruit @ Nigel,-26.439,28.456,B8,2018,Apr-Jun,,103.0,4422.0,8.0,0.44,0.52,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Blesbokspruit @ Nigel,-26.439,28.456,B8,2018,Jul-Sep,,135.0,3108.0,7.9,0.46,0.33,20.0,90.91,0.0,0.0,27.73,Blesbokspruit
Blesbokspruit @ Nigel,-26.439,28.456,B8,2018,Oct-Dec,,165.0,7127.0,7.8,0.73,0.53,20.0,90.91,0.0,0.0,27.73,Blesbokspruit
Blesbokspruit @ Jameson Park,-26.479,28.426,B14,2018,Jan-Mar,,113.0,,7.8,0.7,0.56,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Blesbokspruit @ Jameson Park,-26.479,28.426,B14,2018,Apr-Jun,,95.0,,7.8,0.44,0.55,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Blesbokspruit @ Jameson Park,-26.479,28.426,B14,2018,Jul-Sep,,152.0,,7.7,0.5,0.39,20.0,81.82,0.0,0.0,25.46,Blesbokspruit
Blesbokspruit @ Jameson Park,-26.479,28.426,B14,2018,Oct-Dec,,110.0,,7.7,1.66,7.17,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Stream from Kaydale Station,-26.477,28.404,B12,2018,Jan-Mar,,45.0,,7.3,2.03,0.44,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Stream from Kaydale Station,-26.477,28.404,B12,2018,Apr-Jun,,45.0,,7.5,1.97,0.47,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Stream from Kaydale Station,-26.477,28.404,B12,2018,Jul-Sep,,50.0,,7.4,1.8,1.33,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Stream from Kaydale Station,-26.477,28.404,B12,2018,Oct-Dec,,80.0,,7.4,2.73,1.4,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Suikerbosrant River below Balfour,-26.63,28.297,S1,2018,Jan-Mar,,29.0,714.0,7.2,0.58,0.19,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Suikerbosrant River below Balfour,-26.63,28.297,S1,2018,Apr-Jun,,40.0,177.0,7.4,1.12,0.18,40.0,100.0,100.0,0.0,60.0,Blesbokspruit
Suikerbosrant River below Balfour,-26.63,28.297,S1,2018,Jul-Sep,,50.0,28.0,7.8,2.04,0.18,40.0,100.0,100.0,0.0,60.0,Blesbokspruit
Suikerbosrant River below Balfour,-26.63,28.297,S1,2018,Oct-Dec,,57.0,334.0,7.8,0.57,0.25,40.0,100.0,100.0,0.0,60.0,Blesbokspruit
Outflow from New Kleinfontein Dam,-26.183,28.334,B1,2019,Jan-Mar,,40.0,,7.7,4.67,0.83,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Outflow from New Kleinfontein Dam,-26.183,28.334,B1,2019,Apr-Jun,,33.0,,7.5,0.87,0.25,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Outflow from New Kleinfontein Dam,-26.183,28.334,B1,2019,Jul-Sep,,42.0,,7.6,0.5,0.31,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
Outflow from New Kleinfontein Dam,-26.183,28.334,B1,2019,Oct-Dec,,45.0,,7.5,1.17,0.25,60.0,90.91,0.0,0.0,37.73,Blesbokspruit
Outflow from Van Ryn Dam,-26.166,28.371,B2,2019,Jan-Mar,,40.0,,7.5,0.5,1.1,40.0,90.91,0.0,0.0,32.73,Blesbokspruit
Outflow from Van Ryn Dam,-26.166,28.371,B2,2019,Apr-Jun,,61.0,,7.7,1.2,1.43,40.0,81.82,0.0,0.0,30.46,Blesbokspruit
Outflow from Van Ryn Dam,-26.166,28.371,B2,2019,Jul-Sep,,73.0,,7.9,0.92,1.58,40.0,81.82,0.0,0.0,30.46,Blesbokspruit
Outflow from Van Ryn Dam,-26.166,28.371,B2,2019,Oct-Dec,,72.0,,7.9,0.93,1.95,60.0,72.73,0.0,0.0,33.18,Blesbokspruit
Stream from Brakpan Lake,-26.209,28.385,B3,2019,Jan-Mar,,47.0,,7.0,0.5,0.33,40.0,100.0,0.0,0.0,35.0,Blesbokspruit
